group_article,plant,location_id,article_price,min_disp_quantity,ots_main_class,ots_agg_class,class,units,revenue,open_to_ship,agg_open_to_ship,open_to_ship_add,agg_open_to_ship_add,predicted_sales,grade,package,location_segmentation,min_allocation,rid_day_land_in_store,allocatable_stock
IT4048,9540,CN880,205.73,9,E2370,APPAREL_Kids_1,E2370,47,6802.17,2880,3674,2915,3709,28.12716293334961,B,null,PREMIUM,47,2024-12-01,236
IT4059,9540,CN880,277.14,9,E2370,APPAREL_Kids_1,E2370,77,12871.94,2880,3674,2915,3709,24.891267776489258,A,null,PREMIUM,46,2024-12-01,145
IT4061,9510,CN880,222.45,9,E2370,APPAREL_Kids_1,E2370,45,5834.81,2880,3674,2915,3709,17.459522247314453,B,null,PREMIUM,44,2024-12-01,1554
IT4047,9540,CN880,173.07,9,E2370,APPAREL_Kids_1,E2370,47,5722.31,2880,3674,2915,3709,28.12716293334961,C,null,PREMIUM,47,2024-12-01,217
GM5559,9530,CN880,238.38,9,E2270,APPAREL_Women_1,E2270,41,5060.73,3000,4481,3035,4516,10.45932674407959,A,null,PREMIUM,41,2024-12-01,41
IS0914,9510,CN880,451.57,9,E2270,APPAREL_Women_1,E2270,54,20742.08,3000,4481,3035,4516,45.86649703979492,A,null,PREMIUM,53,2024-12-09,2388
IN1836,9540,CN880,451.57,9,E2270,APPAREL_Women_1,E2270,126,36772.81,3000,4481,3035,4516,45.86649703979492,A,null,PREMIUM,53,2024-12-09,9407
IV7564,9524,CN880,386.96,9,E2270,APPAREL_Women_1,E2270,60,19959.21,3000,4481,3035,4516,51.15903854370117,A,null,PREMIUM,55,2024-12-01,1050
FW0903,9530,CN389,389.71,10,21105,FOOTWEAR_Men_1,21105,32,5938.4,0,575,0,600,8.333093643188477,B,null,MID-SCALE,31,2024-12-01,99
FW0905,9526,CN389,389.71,10,21105,FOOTWEAR_Men_1,21105,35,6495.12,0,575,0,600,8.333093643188477,B,null,MID-SCALE,31,2024-12-01,4748
ID1127,9526,CN389,483.87,10,21135,FOOTWEAR_Men_1,21135,31,7363.7,0,575,0,600,9.436688423156738,A,null,MID-SCALE,31,2024-12-01,938
IF3768,9540,CN389,645.37,10,E1170,FOOTWEAR_Men_1,E1170,35,14974.51,0,575,0,600,21.40595817565918,A,null,MID-SCALE,35,2024-12-09,5224
JH8811,9540,CN389,306.08,10,21174,FOOTWEAR_Men_1,21174,37,7958.4,768,575,793,600,25.00208282470703,B,null,MID-SCALE,37,2024-12-16,1425
JP7706,9526,CN389,367.58,10,E1134,FOOTWEAR_Men_1,E1134,37,9924.66,198,575,223,600,27.0367488861084,A,null,MID-SCALE,37,2024-12-01,881
JR8215,9540,CN389,645.37,10,E1170,FOOTWEAR_Men_1,E1170,34,12854.83,0,575,0,600,15.837089538574219,A,null,MID-SCALE,34,2024-12-16,6152
JR8321,9540,CN389,367.58,10,21174,FOOTWEAR_Men_1,21174,46,11872.15,768,575,793,600,28.59625244140625,A,null,MID-SCALE,38,2024-12-09,11532
JR8322,9540,CN389,367.58,10,21174,FOOTWEAR_Men_1,21174,38,10585.62,768,575,793,600,28.59625244140625,A,null,MID-SCALE,38,2024-12-09,11432
JS1031,9540,CN389,386.96,10,E1170,FOOTWEAR_Men_1,E1170,43,7659.74,0,575,0,600,6.589336395263672,A,null,MID-SCALE,31,2024-12-09,10940
JR8323,9540,CN389,367.58,10,21174,FOOTWEAR_Men_1,21174,38,10226.01,768,575,793,600,27.639638900756836,A,null,MID-SCALE,38,2024-12-09,10187
JS1123,9540,CN389,386.96,10,E1170,FOOTWEAR_Men_1,E1170,43,7659.74,0,575,0,600,6.589336395263672,A,null,MID-SCALE,31,2024-12-09,12840
S24010,9524,CN389,389.71,10,11117,FOOTWEAR_Men_1,11117,43,12682.89,0,575,0,600,32.0888557434082,B,null,MID-SCALE,39,2024-12-01,492
FI0823,9540,CN389,257.76,9,E2170,APPAREL_Men_1,E2170,33,5198.29,8382,8908,8407,8933,16.33431625366211,A,null,MID-SCALE,33,2024-12-09,2738
GD2763,9521,CN389,290.06,9,E2170,APPAREL_Men_1,E2170,32,5191.55,8382,8908,8407,8933,12.796379089355469,A,null,MID-SCALE,32,2024-12-01,2318
HE2225,9540,CN389,278.2,9,E2170,APPAREL_Men_1,E2170,54,6551.99,8382,8908,8407,8933,12.881757736206055,B,null,MID-SCALE,32,2024-12-01,1642
IB2743,9526,CN389,250.33,9,E2170,APPAREL_Men_1,E2170,34,5449.72,8382,8908,8407,8933,18.54032325744629,B,null,MID-SCALE,34,2024-12-01,670
JG3844,9510,CN389,1097.58,9,E2170,APPAREL_Men_1,E2170,33,21037.55,8382,8908,8407,8933,14.334423065185547,A,null,MID-SCALE,33,2024-12-01,1353
JN7477,9540,CN389,516.17,9,E2170,APPAREL_Men_1,E2170,34,11233.09,8382,8908,8407,8933,18.524763107299805,A,null,MID-SCALE,34,2024-12-01,3951
JN7479,9540,CN389,839.18,9,E2170,APPAREL_Men_1,E2170,33,16677.53,8382,8908,8407,8933,15.747206687927246,A,null,MID-SCALE,33,2024-12-01,4042
JV6502,9540,CN389,261.48,9,E2170,APPAREL_Men_1,E2170,31,4048.7,8382,8908,8407,8933,9.315250396728516,B,null,MID-SCALE,31,2024-12-09,7190
GW2899,9521,CN389,250.33,16,E1370,FOOTWEAR_Kids_1,E1370,33,3135.22,147,333,172,358,8.04872989654541,B,null,MID-SCALE,33,2024-12-01,837
FX6515,9521,CN236,516.17,10,E1170,FOOTWEAR_Men_1,E1170,59,32352.09,3480,1860,3515,1895,62.35440444946289,A,null,PREMIUM,59,2024-12-01,1243
IF4492,9540,CN236,354.66,10,E1170,FOOTWEAR_Men_1,E1170,59,21837.97,3480,1860,3515,1895,61.148765563964844,A,null,PREMIUM,59,2024-12-16,2209
IH7799,9540,CN236,668.47,10,E1170,FOOTWEAR_Men_1,E1170,59,37292.1,3480,1860,3515,1895,55.574501037597656,B,null,PREMIUM,57,2024-12-01,4300
JQ4940,9510,CN236,515.46,10,E1170,FOOTWEAR_Men_1,E1170,59,32395.03,3480,1860,3515,1895,62.69367980957031,C,null,PREMIUM,59,2024-12-01,649
JQ4948,9540,CN236,612.72,10,E1170,FOOTWEAR_Men_1,E1170,59,17163.58,3480,1860,3515,1895,21.024234771728516,B,null,PREMIUM,45,2024-12-01,1035
JR3086,9540,CN236,562.36,10,E1170,FOOTWEAR_Men_1,E1170,72,42739.36,3480,1860,3515,1895,73.02774047851562,C,null,PREMIUM,63,2024-12-01,4035
JQ8539,9540,CN236,386.96,10,E1170,FOOTWEAR_Men_1,E1170,67,48403.56,3480,1860,3515,1895,60.1734504699707,A,null,PREMIUM,58,2024-12-09,1393
JR3186,9524,CN236,451.57,10,E1170,FOOTWEAR_Men_1,E1170,59,52177.97,3480,1860,3515,1895,104.93299102783203,A,null,PREMIUM,73,2024-12-09,458
JR3186,9526,CN236,451.57,10,E1170,FOOTWEAR_Men_1,E1170,59,46700.73,3480,1860,3515,1895,104.93299102783203,A,null,PREMIUM,73,2024-12-09,217
JR8308,9540,CN236,306.08,10,E1170,FOOTWEAR_Men_1,E1170,347,78395.7,3480,1860,3515,1895,138.78799438476562,B,null,PREMIUM,85,2024-12-16,5884
JR8309,9510,CN236,354.66,10,E1170,FOOTWEAR_Men_1,E1170,121,72232.72,3480,1860,3515,1895,163.3350372314453,A,null,PREMIUM,93,2024-12-09,3125
JS1031,9510,CN236,386.96,10,E1170,FOOTWEAR_Men_1,E1170,67,48403.56,3480,1860,3515,1895,60.1734504699707,A,null,PREMIUM,58,2024-12-09,4206
JS1123,9540,CN236,386.96,10,E1170,FOOTWEAR_Men_1,E1170,67,48403.56,3480,1860,3515,1895,60.1734504699707,A,null,PREMIUM,58,2024-12-09,12840
GD5473,9521,CN236,222.45,9,12126,APPAREL_Men_1,12126,71,13735.85,7512,23745,7547,23780,61.49608612060547,B,null,PREMIUM,58,2024-12-01,994
GK9032,9510,CN236,322.36,9,E2170,APPAREL_Men_1,E2170,193,37118.44,0,23745,0,23780,45.29185104370117,A,null,PREMIUM,53,2024-12-09,3700
GK9033,9540,CN236,322.36,9,E2170,APPAREL_Men_1,E2170,193,37118.44,0,23745,0,23780,45.29185104370117,A,null,PREMIUM,53,2024-12-09,11636
GK9034,9540,CN236,322.36,9,E2170,APPAREL_Men_1,E2170,64,17634.39,0,23745,0,23780,54.40806579589844,A,null,PREMIUM,56,2024-12-09,5600
HZ5345,9524,CN236,903.78,9,12117,APPAREL_Men_1,12117,55,41573.88,0,23745,0,23780,51.609222412109375,A,null,PREMIUM,55,2024-12-01,3999
JF0964,9530,CN236,516.17,9,E2170,APPAREL_Men_1,E2170,27,12573.23,0,23745,0,23780,83.02129364013672,A,null,PREMIUM,66,2024-12-09,1029
JF0964,9540,CN236,516.17,9,E2170,APPAREL_Men_1,E2170,65,30268.88,0,23745,0,23780,83.02129364013672,A,null,PREMIUM,66,2024-12-09,5439
IV7607,9540,CN236,354.66,9,E2170,APPAREL_Men_1,E2170,126,41352.64,0,23745,0,23780,116.19596099853516,A,null,PREMIUM,77,2024-12-09,10170
JM5682,9540,CN236,304.4,9,22105,APPAREL_Men_1,22105,47,9951.29,7315,23745,7350,23780,27.382986068725586,C,null,PREMIUM,47,2024-12-01,900
JM5672,9540,CN236,389.71,9,22105,APPAREL_Men_1,22105,46,12161.67,7315,23745,7350,23780,25.41392707824707,B,null,PREMIUM,46,2024-12-01,900
JM9095,9540,CN236,257.76,9,E2170,APPAREL_Men_1,E2170,95,22167.36,0,23745,0,23780,86.03751373291016,A,null,PREMIUM,67,2024-12-09,8527
JN3793,9510,CN236,516.17,9,22135,APPAREL_Men_1,22135,44,13682.07,13104,23745,13139,23780,18.013822555541992,A,null,PREMIUM,44,2024-12-01,629
JM9108,9540,CN236,290.06,9,E2170,APPAREL_Men_1,E2170,426,78777.97,0,23745,0,23780,126.1839599609375,A,null,PREMIUM,80,2024-12-09,9778
JY6292,9540,CN236,668.47,9,22135,APPAREL_Men_1,22135,52,28134.64,13104,23745,13139,23780,41.17621612548828,B,null,PREMIUM,52,2024-12-01,536
FV5321,9540,CN236,419.27,11,21235,FOOTWEAR_Women_1,21235,164,64007.54,262,982,297,1017,152.32850646972656,A,null,PREMIUM,89,2024-12-16,1125
GW5493,9524,CN236,322.36,11,E1270,FOOTWEAR_Women_1,E1270,93,22887.56,258,982,293,1017,72.59187316894531,A,null,PREMIUM,63,2024-12-01,3017
HP9625,9524,CN236,501.21,11,21235,FOOTWEAR_Women_1,21235,50,16992.54,262,982,297,1017,29.806062698364258,B,null,PREMIUM,49,2024-12-01,1007
HR1931,9524,CN236,367.58,11,21274,FOOTWEAR_Women_1,21274,58,18011.42,58,982,93,1017,49.01386260986328,A,null,PREMIUM,55,2024-12-01,2334
GY6822,9524,CN236,501.21,11,21235,FOOTWEAR_Women_1,21235,49,17018.87,262,982,297,1017,29.911130905151367,B,null,PREMIUM,49,2024-12-01,1210
IE5909,9540,CN236,419.27,11,11217,FOOTWEAR_Women_1,11217,142,34506.57,12,982,47,1017,33.603118896484375,A,null,PREMIUM,50,2024-12-16,962
JP7106,9510,CN236,386.96,11,E1270,FOOTWEAR_Women_1,E1270,82,27474.16,258,982,293,1017,71.04742431640625,A,null,PREMIUM,62,2024-12-16,4734
JQ7832,9540,CN236,419.27,11,E1270,FOOTWEAR_Women_1,E1270,61,21358.59,258,982,293,1017,50.884674072265625,A,null,PREMIUM,56,2024-12-16,1920
HQ5826,9510,CN236,257.5,16,11317,FOOTWEAR_Kids_1,11317,86,17993.04,126,630,161,665,69.75179290771484,C,null,PREMIUM,64,2024-12-01,2300
HP8970,9521,CN236,212.54,16,E1570,FOOTWEAR_Kids_1,E1570,57,8878.85,95,630,130,665,41.54994583129883,A,null,PREMIUM,54,2024-12-01,897
ID3375,9510,CN236,354.66,16,E1370,FOOTWEAR_Kids_1,E1370,69,19045.53,138,630,173,665,53.401649475097656,A,null,PREMIUM,58,2024-12-01,3306
ID1151,9510,CN236,290.06,16,21374,FOOTWEAR_Kids_1,21374,50,9166.73,0,630,0,665,29.20577621459961,A,null,PREMIUM,50,2024-12-01,1716
ID3376,9510,CN236,354.66,16,E1370,FOOTWEAR_Kids_1,E1370,69,19338.19,138,630,173,665,54.05200958251953,A,null,PREMIUM,58,2024-12-01,3590
IF5006,9540,CN236,354.66,16,21535,FOOTWEAR_Kids_1,21535,78,17654.78,78,630,113,665,27.558874130249023,A,null,PREMIUM,50,2024-12-01,4348
JQ3499,9540,CN236,278.2,16,21374,FOOTWEAR_Kids_1,21374,67,13855.28,0,630,0,665,49.60661315917969,B,null,PREMIUM,57,2024-12-01,1965
JQ3498,9540,CN236,278.2,16,21374,FOOTWEAR_Kids_1,21374,67,14098.08,0,630,0,665,50.352142333984375,B,null,PREMIUM,57,2024-12-01,3312
IT4044,9540,CN236,257.76,9,E2370,APPAREL_Kids_1,E2370,46,7971.16,1740,2598,1775,2633,24.84950065612793,A,null,PREMIUM,46,2024-12-01,208
IT7273,9510,CN236,205.73,9,22535,APPAREL_Kids_1,22535,49,7129.93,172,2598,207,2633,30.31342315673828,B,null,PREMIUM,48,2024-12-01,928
IT4059,9510,CN236,277.14,9,E2370,APPAREL_Kids_1,E2370,43,6623.68,1740,2598,1775,2633,13.800225257873535,A,null,PREMIUM,43,2024-12-01,3315
IT4061,9510,CN236,222.45,9,E2370,APPAREL_Kids_1,E2370,117,14891.13,1740,2598,1775,2633,27.8829402923584,B,null,PREMIUM,47,2024-12-01,1554
IS0914,9540,CN236,451.57,9,E2270,APPAREL_Women_1,E2270,62,24231.93,17004,40264,17039,40299,53.32304000854492,A,null,PREMIUM,56,2024-12-09,6345
IN1836,9540,CN236,451.57,9,E2270,APPAREL_Women_1,E2270,166,47487.79,17004,40264,17039,40299,53.32304000854492,A,null,PREMIUM,56,2024-12-09,9407
IV7564,9524,CN236,386.96,9,E2270,APPAREL_Women_1,E2270,77,26259.87,17004,40264,17039,40299,67.72396850585938,A,null,PREMIUM,61,2024-12-01,1050
IV7566,9526,CN236,386.96,9,E2270,APPAREL_Women_1,E2270,76,26259.87,17004,40264,17039,40299,67.72396850585938,A,null,PREMIUM,61,2024-12-01,421
IV7568,9521,CN236,322.36,9,E2270,APPAREL_Women_1,E2270,46,10008.05,17004,40264,17039,40299,25.092378616333008,A,null,PREMIUM,46,2024-12-01,398
IV7567,9521,CN236,322.36,9,E2270,APPAREL_Women_1,E2270,46,10008.05,17004,40264,17039,40299,25.092378616333008,A,null,PREMIUM,46,2024-12-01,698
JV9152,9540,CN236,302.98,9,E2270,APPAREL_Women_1,E2270,46,9435,17004,40264,17039,40299,25.28131675720215,A,null,PREMIUM,46,2024-12-16,1200
FW0905,9526,CN924,389.71,10,21105,FOOTWEAR_Men_1,21105,112,58074.18,344,1925,379,1960,44.67631149291992,B,null,PREMIUM,53,2024-12-01,4748
FW5744,9524,CN924,445.46,10,21105,FOOTWEAR_Men_1,21105,53,18965.1,344,1925,379,1960,42.148399353027344,B,null,PREMIUM,52,2024-12-01,1415
IH6187,9510,CN924,386.96,10,E1170,FOOTWEAR_Men_1,E1170,178,88681.86,3474,1925,3509,1960,111.35157775878906,A,null,PREMIUM,75,2024-12-16,3982
IH7799,9540,CN924,668.47,10,E1170,FOOTWEAR_Men_1,E1170,53,26446.29,3474,1925,3509,1960,38.12484359741211,B,null,PREMIUM,51,2024-12-01,4300
JQ8539,9510,CN924,386.96,10,E1170,FOOTWEAR_Men_1,E1170,53,10801.31,3474,1925,3509,1960,20.82649803161621,A,null,PREMIUM,45,2024-12-09,5477
JR3186,9530,CN924,451.57,10,E1170,FOOTWEAR_Men_1,E1170,273,122926.02,3474,1925,3509,1960,102.4383773803711,A,null,PREMIUM,72,2024-12-09,4425
JR3184,9530,CN924,451.57,10,E1170,FOOTWEAR_Men_1,E1170,240,118513.91,3474,1925,3509,1960,115.89717864990234,A,null,PREMIUM,77,2024-12-09,1424
JR8309,9530,CN924,354.66,10,E1170,FOOTWEAR_Men_1,E1170,110,77648.24,3474,1925,3509,1960,159.8742218017578,A,null,PREMIUM,92,2024-12-09,3668
JS1031,9540,CN924,386.96,10,E1170,FOOTWEAR_Men_1,E1170,109,57776.73,3474,1925,3509,1960,21.618593215942383,A,null,PREMIUM,46,2024-12-09,10940
JS1123,9530,CN924,386.96,10,E1170,FOOTWEAR_Men_1,E1170,108,57429.99,3474,1925,3509,1960,20.82649803161621,A,null,PREMIUM,45,2024-12-09,3690
GK9032,9510,CN924,322.36,9,E2170,APPAREL_Men_1,E2170,45,9014.25,0,2928,0,2963,19.92661476135254,A,null,PREMIUM,45,2024-12-09,3700
GK9033,9540,CN924,322.36,9,E2170,APPAREL_Men_1,E2170,45,8973.45,0,2928,0,2963,19.673494338989258,A,null,PREMIUM,45,2024-12-09,11636
JM9115,9540,CN924,290.06,9,E2170,APPAREL_Men_1,E2170,102,26875.38,0,2928,0,2963,92.30908966064453,A,null,PREMIUM,69,2024-12-09,9652
JM9130,9540,CN924,968.38,9,E2170,APPAREL_Men_1,E2170,216,147763.87,0,2928,0,2963,98.17745208740234,A,null,PREMIUM,71,2024-12-16,3627
JW6736,9530,CN924,903.78,9,E2170,APPAREL_Men_1,E2170,92,74682.53,0,2928,0,2963,84.65619659423828,A,null,PREMIUM,66,2024-12-01,918
FV5321,9524,CN924,419.27,11,21235,FOOTWEAR_Women_1,21235,97,38262.34,712,897,747,932,151.5772705078125,A,null,PREMIUM,89,2024-12-16,1319
FV5321,9526,CN924,419.27,11,21235,FOOTWEAR_Women_1,21235,67,25378.08,712,897,747,932,151.5772705078125,A,null,PREMIUM,89,2024-12-16,536
FV5322,9540,CN924,419.27,11,21235,FOOTWEAR_Women_1,21235,154,59908.2,712,897,747,932,142.77383422851562,A,null,PREMIUM,86,2024-12-16,2438
G58109,9524,CN924,354.66,11,11220,FOOTWEAR_Women_1,11220,54,15507.56,0,897,0,932,43.45030212402344,A,null,PREMIUM,53,2024-12-01,379
IE5909,9510,CN924,419.27,11,11217,FOOTWEAR_Women_1,11217,131,34680.87,50,897,85,932,58.1122932434082,A,null,PREMIUM,58,2024-12-16,202
IE5909,9526,CN924,419.27,11,11217,FOOTWEAR_Women_1,11217,54,14187.63,50,897,85,932,58.1122932434082,A,null,PREMIUM,58,2024-12-16,101
ID1151,9510,CN924,290.06,16,21374,FOOTWEAR_Kids_1,21374,58,8613.19,11,255,46,290,26.38905143737793,A,null,PREMIUM,49,2024-12-01,1716
ID3376,9510,CN924,354.66,16,E1370,FOOTWEAR_Kids_1,E1370,60,18683.37,72,255,107,290,52.35934829711914,A,null,PREMIUM,58,2024-12-01,3590
ID3375,9510,CN924,354.66,16,E1370,FOOTWEAR_Kids_1,E1370,59,18294.78,72,255,107,290,51.16798782348633,A,null,PREMIUM,57,2024-12-01,3306
IF5006,9540,CN924,354.66,16,21535,FOOTWEAR_Kids_1,21535,78,23945.31,86,255,121,290,30.03249168395996,A,null,PREMIUM,50,2024-12-01,4348
GM5559,9526,CN924,238.38,9,E2270,APPAREL_Women_1,E2270,51,9633.92,10980,19225,11015,19260,38.82828140258789,A,null,PREMIUM,51,2024-12-01,415
IN1836,9510,CN924,451.57,9,E2270,APPAREL_Women_1,E2270,160,43679.27,10980,19225,11015,19260,42.45514678955078,A,null,PREMIUM,52,2024-12-09,3473
IS0914,9540,CN924,451.57,9,E2270,APPAREL_Women_1,E2270,52,19294.49,10980,19225,11015,19260,42.45514678955078,A,null,PREMIUM,52,2024-12-09,6345
FW0905,9526,CN256,389.71,10,21105,FOOTWEAR_Men_1,21105,37,6922.95,54,389,79,414,7.528720855712891,B,null,MID-SCALE,31,2024-12-01,4748
FW0903,9524,CN256,389.71,10,21105,FOOTWEAR_Men_1,21105,41,7702.37,54,389,79,414,7.528720855712891,B,null,MID-SCALE,31,2024-12-01,889
GW5488,9521,CN256,322.36,10,E1170,FOOTWEAR_Men_1,E1170,33,6040.82,520,389,545,414,14.478691101074219,A,null,MID-SCALE,33,2024-12-01,6964
ID1127,9524,CN256,483.87,10,21135,FOOTWEAR_Men_1,21135,31,7287.53,0,389,0,414,9.121868133544922,A,null,MID-SCALE,31,2024-12-01,1874
IG4206,9524,CN256,417.58,10,E1170,FOOTWEAR_Men_1,E1170,34,8361.77,520,389,545,414,15.337210655212402,B,null,MID-SCALE,33,2024-12-01,675
JR8309,9510,CN256,354.66,10,E1170,FOOTWEAR_Men_1,E1170,33,6684.17,520,389,545,414,14.693418502807617,A,null,MID-SCALE,33,2024-12-09,3125
JR8215,9540,CN256,645.37,10,E1170,FOOTWEAR_Men_1,E1170,33,11843.02,520,389,545,414,13.70150375366211,A,null,MID-SCALE,33,2024-12-16,6152
CW5782,9540,CN256,278.2,9,12120,APPAREL_Men_1,12120,56,5552.15,352,1410,377,1435,8.285322189331055,B,null,MID-SCALE,31,2024-12-01,1210
GK9032,9540,CN256,322.36,9,E2170,APPAREL_Men_1,E2170,31,4335.16,0,1410,0,1435,8.572036743164062,A,null,MID-SCALE,31,2024-12-09,11744
GW2899,9521,CN256,250.33,16,E1370,FOOTWEAR_Kids_1,E1370,33,3162.73,96,144,121,169,8.268492698669434,B,null,MID-SCALE,33,2024-12-01,837
IN1836,9510,CN256,451.57,9,E2270,APPAREL_Women_1,E2270,47,2584.51,324,748,349,773,-8.284610748291016,A,null,MID-SCALE,25,2024-12-09,3473
FW0905,9524,CN257,389.71,10,21105,FOOTWEAR_Men_1,21105,200,41231.06,200,1694,235,1729,35.085636138916016,B,null,PREMIUM,50,2024-12-01,4664
EH1686,9521,CN257,348.2,10,21174,FOOTWEAR_Men_1,21174,57,16609,2560,1694,2595,1729,47.39920425415039,A,null,PREMIUM,54,2024-12-01,3816
GW9739,9510,CN257,645.37,10,21135,FOOTWEAR_Men_1,21135,68,37339.64,0,1694,0,1729,57.7154426574707,A,null,PREMIUM,58,2024-12-16,2162
GW3959,9540,CN257,645.37,10,21135,FOOTWEAR_Men_1,21135,70,38714.17,0,1694,0,1729,59.9751091003418,A,null,PREMIUM,58,2024-12-09,11525
ID6070,9524,CN257,516.17,10,21135,FOOTWEAR_Men_1,21135,92,42205.42,0,1694,0,1729,81.53300476074219,A,null,PREMIUM,66,2024-12-16,2621
JH8026,9524,CN257,516.17,10,E1170,FOOTWEAR_Men_1,E1170,59,27319,0,1694,0,1729,90.20549774169922,A,null,PREMIUM,68,2024-12-01,1101
JH8026,9530,CN257,516.17,10,E1170,FOOTWEAR_Men_1,E1170,42,19447.42,0,1694,0,1729,90.20549774169922,A,null,PREMIUM,68,2024-12-01,83
JP8235,9540,CN257,354.66,10,21174,FOOTWEAR_Men_1,21174,49,12776.1,2560,1694,2595,1729,33.047019958496094,A,null,PREMIUM,49,2024-12-09,11399
JP7714,9526,CN257,451.57,10,21174,FOOTWEAR_Men_1,21174,74,18240.02,2560,1694,2595,1729,16.78492546081543,A,null,PREMIUM,44,2024-12-01,749
JP8232,9540,CN257,354.66,10,21174,FOOTWEAR_Men_1,21174,49,12776.1,2560,1694,2595,1729,33.047019958496094,A,null,PREMIUM,49,2024-12-09,11945
JQ3152,9524,CN257,516.17,10,21135,FOOTWEAR_Men_1,21135,84,37957.38,0,1694,0,1729,73.07315826416016,A,null,PREMIUM,63,2024-12-16,2210
JQ3924,9510,CN257,367.58,10,21174,FOOTWEAR_Men_1,21174,53,16128.28,2560,1694,2595,1729,43.753841400146484,A,null,PREMIUM,53,2025-01-01,207
JR6346,9540,CN257,451.57,10,21135,FOOTWEAR_Men_1,21135,87,34674.72,0,1694,0,1729,76.57408142089844,A,null,PREMIUM,64,2024-12-16,6339
JR6347,9510,CN257,451.57,10,21135,FOOTWEAR_Men_1,21135,87,34705.37,0,1694,0,1729,76.70980834960938,A,null,PREMIUM,64,2024-12-16,4252
JR3184,9540,CN257,451.57,10,E1170,FOOTWEAR_Men_1,E1170,99,40090.37,0,1694,0,1729,88.55994415283203,A,null,PREMIUM,68,2024-12-09,11982
JR6343,9540,CN257,451.57,10,21135,FOOTWEAR_Men_1,21135,87,34661.86,0,1694,0,1729,76.51710510253906,A,null,PREMIUM,64,2024-12-09,11137
JR6344,9540,CN257,451.57,10,21135,FOOTWEAR_Men_1,21135,89,35548.61,0,1694,0,1729,78.44450378417969,A,null,PREMIUM,64,2024-12-09,5555
JR8321,9530,CN257,367.58,10,21174,FOOTWEAR_Men_1,21174,235,46369.15,2560,1694,2595,1729,27.294208526611328,A,null,PREMIUM,47,2024-12-09,6358
JR8322,9510,CN257,367.58,10,21174,FOOTWEAR_Men_1,21174,47,11816.63,2560,1694,2595,1729,27.294208526611328,A,null,PREMIUM,47,2024-12-09,792
JR8323,9540,CN257,367.58,10,21174,FOOTWEAR_Men_1,21174,47,11837.16,2560,1694,2595,1729,27.405885696411133,A,null,PREMIUM,47,2024-12-09,10187
GK9032,9540,CN257,322.36,9,E2170,APPAREL_Men_1,E2170,128,24867.39,0,21847,0,21882,34.28337478637695,A,null,PREMIUM,49,2024-12-09,11744
GK9033,9540,CN257,322.36,9,E2170,APPAREL_Men_1,E2170,128,24867.39,0,21847,0,21882,34.28337478637695,A,null,PREMIUM,49,2024-12-09,11636
IV7559,9530,CN257,1291.39,9,E2170,APPAREL_Men_1,E2170,64,70813.16,0,21847,0,21882,54.66967010498047,A,null,PREMIUM,56,2024-12-01,940
IV7607,9540,CN257,354.66,9,E2170,APPAREL_Men_1,E2170,129,42507.63,0,21847,0,21882,119.70921325683594,A,null,PREMIUM,78,2024-12-09,10170
IV7585,9540,CN257,322.36,9,E2170,APPAREL_Men_1,E2170,90,26374.58,0,21847,0,21882,81.63432312011719,A,null,PREMIUM,65,2024-12-16,3022
HZ2600,9524,CN477,903.78,9,12117,APPAREL_Men_1,12117,62,46770.57,3690,12828,3725,12863,51.499900817871094,A,null,PREMIUM,55,2024-12-01,1276
HZ5345,9526,CN477,903.78,9,12117,APPAREL_Men_1,12117,62,48695.92,3690,12828,3725,12863,53.760555267333984,A,null,PREMIUM,56,2024-12-01,2078
IV7607,9540,CN477,354.66,9,E2170,APPAREL_Men_1,E2170,84,26906.16,0,12828,0,12863,75.72933197021484,A,null,PREMIUM,63,2024-12-09,10170
JM5682,9540,CN477,304.4,9,22105,APPAREL_Men_1,22105,43,7502.26,5719,12828,5754,12863,15.292098999023438,C,null,PREMIUM,43,2024-12-01,900
JM9095,9540,CN477,257.76,9,E2170,APPAREL_Men_1,E2170,117,27821,0,12828,0,12863,107.8674545288086,A,null,PREMIUM,74,2024-12-09,8527
FV5321,9524,CN477,419.27,11,21235,FOOTWEAR_Women_1,21235,100,37734.3,1254,1983,1289,2018,112.58780670166016,A,null,PREMIUM,76,2024-12-16,1319
FZ0959,9521,CN477,222.45,11,E1270,FOOTWEAR_Women_1,E1270,71,13309.1,386,1983,421,2018,59.659244537353516,B,null,PREMIUM,59,2024-12-01,797
GY6822,9524,CN477,501.21,11,21235,FOOTWEAR_Women_1,21235,49,17183.37,1254,1983,1289,2018,30.567562103271484,B,null,PREMIUM,49,2024-12-01,1210
HP9625,9524,CN477,501.21,11,21235,FOOTWEAR_Women_1,21235,50,17542.43,1254,1983,1289,2018,32.000328063964844,B,null,PREMIUM,49,2024-12-01,1007
IG6290,9526,CN477,266.88,11,E1270,FOOTWEAR_Women_1,E1270,112,26873.24,386,1983,421,2018,100.38817596435547,C,null,PREMIUM,72,2024-12-01,1796
JP8414,9540,CN477,645.37,11,E1270,FOOTWEAR_Women_1,E1270,51,24815.53,386,1983,421,2018,36.90327835083008,A,null,PREMIUM,51,2024-12-16,2397
JP7106,9510,CN477,386.96,11,E1270,FOOTWEAR_Women_1,E1270,54,16898.81,386,1983,421,2018,43.34139633178711,A,null,PREMIUM,53,2024-12-16,4734
